year,mgmtArea,frmSz,attr,adultMove,dmm,pK,pIncr,abund,totBM,amtCaught,bmCaught,mgmt
40,0.4,5,10,10,0.5,18277.21283467606,10,57031.87966408099,240221.83550450718,4497.8986781579315,28090.933276032934,OpenAccess
40,0.4,10,10,10,0.5,18277.21283467606,10,57614.32896232729,243224.57946396573,4547.195891147146,28436.66263704643,OpenAccess
40,0.5,2,10,10,0.5,18277.21283467606,10,60953.40191385029,259860.62641473536,4894.404830589084,30796.44293208468,OpenAccess
40,0.5,5,10,10,0.5,18277.21283467606,10,61096.5028173015,260613.63641233984,4906.731532359237,30883.757545140368,OpenAccess
40,0.5,10,10,10,0.5,18277.21283467606,10,61634.84330423632,263451.3772287554,4953.633024032156,31217.18486616889,OpenAccess
40,0.6,2,10,10,0.5,18277.21283467606,10,65563.5521441109,283528.47337839584,5366.557049357757,34067.00635456609,OpenAccess
40,0.6,5,10,10,0.5,18277.21283467606,10,65749.73157908152,284535.1700680143,5382.372305534398,34181.40443718834,OpenAccess
40,0.6,10,10,10,0.5,18277.21283467606,10,66382.26864725139,287958.10804151476,5438.4848219394025,34586.247352077735,OpenAccess
41,0.1,2,10,10,0.5,18277.21283467606,10,47453.4147503563,194012.03188709368,3553.3554249237527,21794.593110183014,OpenAccess
41,0.1,5,10,10,0.5,18277.21283467606,10,47596.95234720735,194711.97714010754,3565.318733555654,21874.729996002123,OpenAccess
41,0.1,10,10,10,0.5,18277.21283467606,10,47873.30435465929,196060.6269470108,3589.946096033374,22038.88693693006,OpenAccess
41,0.2,2,10,10,0.5,18277.21283467606,10,50249.34705469127,207242.26929985228,3821.638697319787,23564.45762217109,OpenAccess
41,0.2,5,10,10,0.5,18277.21283467606,10,50411.021411898015,208042.8701609638,3834.8413803271387,23654.87225090065,OpenAccess
41,0.2,10,10,10,0.5,18277.21283467606,10,50911.731470877094,210531.99016037866,3877.624864416379,23943.582230171567,OpenAccess
41,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53393.83720506333,222379.8318678114,4128.278937932394,25607.82488294648,OpenAccess
41,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53531.04830314179,223071.08869627464,4140.048957956163,25688.826762646884,OpenAccess
41,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54125.18437361879,226077.43070241634,4189.615980233459,26030.692041674025,OpenAccess
41,0.4,2,10,10,0.5,18277.21283467606,10,56946.044117665115,239809.97497332498,4480.876754755014,27983.68505622967,OpenAccess
41,0.4,5,10,10,0.5,18277.21283467606,10,57068.53003272406,240439.72306845142,4491.525634380171,28057.777857000296,OpenAccess
41,0.4,10,10,10,0.5,18277.21283467606,10,57648.487736358125,243430.7561789422,4540.770013979894,28402.953906069666,OpenAccess
41,0.5,2,10,10,0.5,18277.21283467606,10,60971.5829748001,259987.4015860349,4887.7159542029785,30759.66456444037,OpenAccess
41,0.5,5,10,10,0.5,18277.21283467606,10,61113.85068648052,260736.22623950974,4900.016192241043,30846.730270199772,OpenAccess
41,0.5,10,10,10,0.5,18277.21283467606,10,61649.41683601528,263559.85929986107,4946.861030878629,31179.50406002543,OpenAccess
41,0.6,2,10,10,0.5,18277.21283467606,10,65555.29863721163,283516.68872267334,5359.257264268393,34023.55524980222,OpenAccess
41,0.6,5,10,10,0.5,18277.21283467606,10,65740.23383970858,284516.66816697386,5375.036921689859,34137.57828748021,OpenAccess
41,0.6,10,10,10,0.5,18277.21283467606,10,66368.3939014752,287915.8528200818,5431.020663876479,34541.07805934479,OpenAccess
42,0.1,2,10,10,0.5,18277.21283467606,10,47523.64772610369,194375.95971804106,3547.248467151568,21764.948908130627,OpenAccess
42,0.1,5,10,10,0.5,18277.21283467606,10,47666.91304597273,195075.05934374742,3559.3163060566976,21845.714141630488,OpenAccess
42,0.1,10,10,10,0.5,18277.21283467606,10,47942.59816122451,196421.47434961746,3584.0324359955907,22010.370967392562,OpenAccess
42,0.2,2,10,10,0.5,18277.21283467606,10,50313.18031121371,207581.60891735466,3815.8362331011785,23536.436834385804,OpenAccess
42,0.2,5,10,10,0.5,18277.21283467606,10,50474.501605200196,208380.96356988797,3829.0400512485726,23626.840063866675,OpenAccess
42,0.2,10,10,10,0.5,18277.21283467606,10,50973.60832759088,210864.04825934942,3871.7631550255915,23915.107753933786,OpenAccess
42,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53448.6339598161,222681.1672210066,4122.507004331432,25579.5203346248,OpenAccess
42,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53585.425278918796,223370.67840820618,4134.273135448509,25660.470093660027,OpenAccess
42,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54177.433340465686,226368.05321223615,4183.780767647934,26001.82578532353,OpenAccess
42,0.4,2,10,10,0.5,18277.21283467606,10,56988.06813333333,240053.0652933278,4475.037716098335,27954.075193288583,OpenAccess
42,0.4,5,10,10,0.5,18277.21283467606,10,57110.018974445506,240680.34952722443,4485.673154380688,28028.041612245157,OpenAccess
42,0.4,10,10,10,0.5,18277.21283467606,10,57687.647696684624,243660.57988213183,4534.877562539989,28372.765845441863,OpenAccess
42,0.5,2,10,10,0.5,18277.21283467606,10,60995.65739646932,260142.71680667828,4881.643409931918,30727.038595410766,OpenAccess
42,0.5,5,10,10,0.5,18277.21283467606,10,61137.14403117005,260887.651429534,4893.9211285408965,30813.887051085934,OpenAccess
42,0.5,10,10,10,0.5,18277.21283467606,10,61670.07787669355,263698.02244598954,4940.7197204773665,31146.095739975073,OpenAccess
42,0.6,2,10,10,0.5,18277.21283467606,10,65554.266276883907,283541.1396133863,5352.685761705301,33985.16072520288,OpenAccess
42,0.6,5,10,10,0.5,18277.21283467606,10,65738.01785995404,284534.7739662014,5368.433654713931,34098.84316752132,OpenAccess
42,0.6,10,10,10,0.5,18277.21283467606,10,66362.01530128028,287911.5182520508,5424.303184604858,34501.128199787345,OpenAccess
43,0.1,2,10,10,0.5,18277.21283467606,10,47595.98428207264,194748.50757962925,3541.892716405333,21739.829743495073,OpenAccess
43,0.1,5,10,10,0.5,18277.21283467606,10,47738.99695884986,195447.0469103919,3553.8294540648158,21819.79836614735,OpenAccess
43,0.1,10,10,10,0.5,18277.21283467606,10,48014.11505851691,196792.0406810217,3578.417146706149,21983.709726112982,OpenAccess
43,0.2,2,10,10,0.5,18277.21283467606,10,50379.64096104825,207932.60135397216,3810.3494990291733,23510.37914924497,OpenAccess
43,0.2,5,10,10,0.5,18277.21283467606,10,50540.645114570056,208730.89812108784,3823.5519532958338,23600.759738267705,OpenAccess
43,0.2,10,10,10,0.5,18277.21283467606,10,51038.365382616525,211209.00881734042,3866.233377529934,23888.71526238119,OpenAccess
43,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53506.74285125859,222997.58871043744,4117.112579635142,25553.622146068126,OpenAccess
43,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53643.14731924306,223685.5274600432,4128.877734972291,25634.54136443865,OpenAccess
43,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54233.22969069203,226674.97719171245,4178.343026452082,25975.511592088744,OpenAccess
43,0.4,2,10,10,0.5,18277.21283467606,10,57034.23010506375,240315.54765311672,4469.654884801962,27927.447435155522,OpenAccess
43,0.4,5,10,10,0.5,18277.21283467606,10,57155.68532762262,240940.57929840966,4480.280163527102,28001.312260807856,OpenAccess
43,0.4,10,10,10,0.5,18277.21283467606,10,57731.13565979429,243910.83949624648,4529.456599331894,28345.678587048005,OpenAccess
43,0.5,2,10,10,0.5,18277.21283467606,10,61024.87267559402,260322.8977258909,4876.117488533208,30698.08446623434,OpenAccess
43,0.5,5,10,10,0.5,18277.21283467606,10,61165.6265015665,261064.21353679596,4888.376357667559,30784.744919841567,OpenAccess
43,0.5,10,10,10,0.5,18277.21283467606,10,61696.060571814036,263862.1022458224,4935.1384684777195,31116.47062193066,OpenAccess
43,0.6,2,10,10,0.5,18277.21283467606,10,65559.59791139704,283597.49029804836,5346.763352071399,33951.26244114513,OpenAccess
43,0.6,5,10,10,0.5,18277.21283467606,10,65742.22267613701,284585.1243265013,5362.483109307599,34064.63648075584,OpenAccess
43,0.6,10,10,10,0.5,18277.21283467606,10,66362.25799390949,287940.64302626956,5418.252103946633,34465.82616241693,OpenAccess
44,0.1,2,10,10,0.5,18277.21283467606,10,47669.90853505947,195128.4126099623,3536.210856705314,21712.75411389535,OpenAccess
44,0.1,5,10,10,0.5,18277.21283467606,10,47812.75448457901,195826.57867540183,3548.291929611931,21793.598628448337,OpenAccess
44,0.1,10,10,10,0.5,18277.21283467606,10,48087.44825405415,197170.47397504593,3573.000325045986,21958.219561207832,OpenAccess
44,0.2,2,10,10,0.5,18277.21283467606,10,50448.29100520196,208293.2823607884,3805.1261926834145,23485.949955305776,OpenAccess
44,0.2,5,10,10,0.5,18277.21283467606,10,50609.01297586656,209090.69154966407,3818.3360509987538,23576.36425444586,OpenAccess
44,0.2,10,10,10,0.5,18277.21283467606,10,51105.54329675938,211564.78480801106,3860.9936394335678,23864.13053315959,OpenAccess
44,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53567.65946190913,223326.76831803596,4112.049434723621,25529.824312731536,OpenAccess
44,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53703.70719806455,224013.29173053007,4123.816290293808,25610.732712668665,OpenAccess
44,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54292.04887864298,226995.76334829908,4173.254949752998,25951.43130714042,OpenAccess
44,0.4,2,10,10,0.5,18277.21283467606,10,57083.94858263066,240594.66756900647,4464.674651027301,27903.440281355015,OpenAccess
44,0.4,5,10,10,0.5,18277.21283467606,10,57204.94439423428,241217.6391447659,4475.292792201379,27977.226230108223,OpenAccess
44,0.4,10,10,10,0.5,18277.21283467606,10,57778.35564048826,244178.69204192265,4524.452427751365,28321.321433839068,OpenAccess
44,0.5,2,10,10,0.5,18277.21283467606,10,61058.561223558536,260524.6854756562,4871.076464304009,30672.376832729675,OpenAccess
44,0.5,5,10,10,0.5,18277.21283467606,10,61198.62692306454,261262.6315312009,4883.319893870912,30758.876286758543,OpenAccess
44,0.5,10,10,10,0.5,18277.21283467606,10,61726.68479838917,264048.7567951806,4930.054669645164,31090.195180551713,OpenAccess
44,0.6,2,10,10,0.5,18277.21283467606,10,65570.5304364155,283681.8835793944,5341.419626735282,33921.36255069933,OpenAccess
44,0.6,5,10,10,0.5,18277.21283467606,10,65752.08158938076,284663.83675843466,5357.114674304984,34034.458243929155,OpenAccess
44,0.6,10,10,10,0.5,18277.21283467606,10,66368.34225453522,287999.2542631575,5412.795959060342,34434.663521732364,OpenAccess
45,0.1,2,10,10,0.5,18277.21283467606,10,47745.25327147777,195513.84668928038,3531.2952953417457,21690.270618083207,OpenAccess
45,0.1,5,10,10,0.5,18277.21283467606,10,47887.93169199293,196211.88237746555,3543.222072711443,21770.183883553007,OpenAccess
45,0.1,10,10,10,0.5,18277.21283467606,10,48162.272446310715,197555.36958014636,3567.8135132734537,21934.141269240557,OpenAccess
45,0.2,2,10,10,0.5,18277.21283467606,10,50518.75053232289,208661.92535748507,3800.144274406334,23462.99968033055,OpenAccess
45,0.2,5,10,10,0.5,18277.21283467606,10,50679.21993578584,209458.60046848733,3813.358719319106,23553.433695140677,OpenAccess
45,0.2,10,10,10,0.5,18277.21283467606,10,51174.737855280524,211929.53811806202,3856.007868048248,23841.117368080246,OpenAccess
45,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53630.939307011555,223666.6535588136,4107.276999229842,25507.85827438657,OpenAccess
45,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53766.6578332343,224351.90398001956,4119.048020617951,25588.773926674272,OpenAccess
45,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54353.427763250365,227328.25697797615,4168.474459876501,25929.304915971108,OpenAccess
45,0.4,2,10,10,0.5,18277.21283467606,10,57136.70940477725,240887.9887953603,4460.049725541651,27881.734903093737,OpenAccess
45,0.4,5,10,10,0.5,18277.21283467606,10,57257.279009975944,241509.07564106784,4470.6635088988,27955.4627774506,OpenAccess
45,0.4,10,10,10,0.5,18277.21283467606,10,57828.77989462206,244461.61967855116,4519.81672714353,28299.366964748682,OpenAccess
45,0.5,2,10,10,0.5,18277.21283467606,10,61096.13058706127,260745.1883894801,4866.46565166602,30649.539001247067,OpenAccess
45,0.5,5,10,10,0.5,18277.21283467606,10,61235.54950116237,261479.99335185974,4878.696805622395,30735.902366060163,OpenAccess
45,0.5,10,10,10,0.5,18277.21283467606,10,61761.346347804676,264255.0178448926,4925.412796077687,31066.885056752453,OpenAccess
45,0.6,2,10,10,0.5,18277.21283467606,10,65586.38413083012,283790.88577929704,5336.591940637568,33895.01838641512,OpenAccess
45,0.6,5,10,10,0.5,18277.21283467606,10,65766.91149187932,284767.4542079457,5352.265506057288,34007.863766911425,OpenAccess
45,0.6,10,10,10,0.5,18277.21283467606,10,66379.57276377002,288083.8116057594,5407.87108920226,34407.187682510026,OpenAccess
46,0.1,2,10,10,0.5,18277.21283467606,10,47821.56140756049,195903.9394592447,3525.924135901729,21665.02732195424,OpenAccess
46,0.1,5,10,10,0.5,18277.21283467606,10,47964.159716992624,196601.980027663,3538.034571711418,21746.059719057903,OpenAccess
46,0.1,10,10,10,0.5,18277.21283467606,10,48238.27226372871,197945.2841295149,3562.7714165449597,21910.88982430133,OpenAccess
46,0.2,2,10,10,0.5,18277.21283467606,10,50590.681261834965,209037.01291875483,3795.361318209142,23441.257717408796,OpenAccess
46,0.2,5,10,10,0.5,18277.21283467606,10,50750.927178617436,209833.09262456605,3808.5883991986275,23531.762754899763,OpenAccess
46,0.2,10,10,10,0.5,18277.21283467606,10,51245.593154395785,212301.6492867195,3851.24387971796,23819.46506752928,OpenAccess
46,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53696.19075323532,224015.43494352492,4102.759621854093,25487.488048513005,OpenAccess
46,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53831.60518627441,224699.54119894377,4114.537069281679,25568.42744367396,OpenAccess
46,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54416.957454149444,227670.55474851505,4163.964528626055,25908.886012713876,OpenAccess
46,0.4,2,10,10,0.5,18277.21283467606,10,57192.057892965,241193.3562689028,4455.7383861203525,27862.050043788968,OpenAccess
46,0.4,5,10,10,0.5,18277.21283467606,10,57312.23172104326,241812.71798360295,4466.350365847674,27935.738879772685,OpenAccess
46,0.4,10,10,10,0.5,18277.21283467606,10,57881.94106726026,244757.3921252461,4515.506798830085,28279.52590248504,OpenAccess
46,0.5,2,10,10,0.5,18277.21283467606,10,61137.054875426904,260981.83979150694,4862.236581522379,30629.237208321007,OpenAccess
46,0.5,5,10,10,0.5,18277.21283467606,10,61275.86523400041,261713.7135489554,4874.458391646152,30715.487445806437,OpenAccess
46,0.5,10,10,10,0.5,18277.21283467606,10,61799.50831625024,264478.24807013286,4921.163574483159,31046.199309859603,OpenAccess
46,0.6,2,10,10,0.5,18277.21283467606,10,65606.55330166235,283921.43863022333,5332.224522130544,33871.83607864116,OpenAccess
46,0.6,5,10,10,0.5,18277.21283467606,10,65786.10350301927,284892.89679141523,5347.879639680903,33984.45726943185,OpenAccess
46,0.6,10,10,10,0.5,18277.21283467606,10,66395.3291980532,288191.1583401209,5403.420747802346,34382.995464157684,OpenAccess
47,0.1,2,10,10,0.5,18277.21283467606,10,47898.77061144714,196297.19679783023,3521.343730703405,21644.506352318185,OpenAccess
47,0.1,5,10,10,0.5,18277.21283467606,10,48041.2682781139,196995.4482270063,3533.2749795095124,21724.461231257716,OpenAccess
47,0.1,10,10,10,0.5,18277.21283467606,10,48315.20005030942,198339.15057596593,3557.9061784897485,21888.705134124968,OpenAccess
47,0.2,2,10,10,0.5,18277.21283467606,10,50663.79099366994,209417.21287450113,3790.762775914654,23420.623647568475,OpenAccess
47,0.2,5,10,10,0.5,18277.21283467606,10,50823.83763319443,210212.82121385605,3803.9995471113525,23511.184273943505,OpenAccess
47,0.2,10,10,10,0.5,18277.21283467606,10,51317.796193809794,212679.69263544187,3846.6739880574482,23798.992321018508,OpenAccess
47,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53763.06883388506,224371.51750874805,4098.466020713969,25468.506566823093,OpenAccess
47,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53898.202070586136,225054.59604432288,4110.251970458076,25549.48477994869,OpenAccess
47,0.30000000000000004,10,10,10,0.5,18277.21283467606,10,54482.277024724004,228020.9755566342,4159.692566851541,25889.95773959863,OpenAccess
47,0.4,2,10,10,0.5,18277.21283467606,10,57249.59199735951,241508.8636283347,4451.7038174397285,27844.137557913895,OpenAccess
47,0.4,5,10,10,0.5,18277.21283467606,10,57369.39791429096,242126.64538850987,4462.316337825981,27917.804760749026,OpenAccess
47,0.4,10,10,10,0.5,18277.21283467606,10,57937.425293890235,245064.03370407294,4511.484905554372,28261.54262312416,OpenAccess
47,0.5,2,10,10,0.5,18277.21283467606,10,61180.86722807598,261232.3609949304,4858.3462802274,30611.17562110099,OpenAccess
47,0.5,5,10,10,0.5,18277.21283467606,10,61319.10436596798,261961.49615018064,4870.561459528171,30697.333879417987,OpenAccess
47,0.5,10,10,10,0.5,18277.21283467606,10,61840.693536265935,264716.10360141075,4917.263265620939,31027.835392243527,OpenAccess
47,0.6,2,10,10,0.5,18277.21283467606,10,65630.49805802145,284070.81710735353,5328.2676933828625,33851.46497846379,OpenAccess
47,0.6,5,10,10,0.5,18277.21283467606,10,65809.11473432783,285037.41948647104,5343.907210056055,33963.886298861995,OpenAccess
47,0.6,10,10,10,0.5,18277.21283467606,10,66415.05795157573,288318.4785394306,5399.394323848533,34361.727488469296,OpenAccess
48,0.1,2,10,10,0.5,18277.21283467606,10,47976.462799829904,196693.03711018508,3516.200000475313,21620.558026254326,OpenAccess
48,0.1,5,10,10,0.5,18277.21283467606,10,48118.95103500912,197391.59458619094,3528.3519259400214,21701.860238961654,OpenAccess
48,0.1,10,10,10,0.5,18277.21283467606,10,48392.81186439691,198735.84657243645,3553.146067302289,21867.094478697312,OpenAccess
48,0.2,2,10,10,0.5,18277.21283467606,10,50737.8188620111,209801.35450922934,3786.314205820116,23400.87845368802,OpenAccess
48,0.2,5,10,10,0.5,18277.21283467606,10,50897.69023107307,210596.60347897484,3799.5679348153017,23491.540691480284,OpenAccess
48,0.2,10,10,10,0.5,18277.21283467606,10,51391.07161144799,213062.41291710074,3842.273507645302,23779.537506975325,OpenAccess
48,0.30000000000000004,2,10,10,0.5,18277.21283467606,10,53831.2697898576,224733.49578177792,4094.3687179887543,25450.731959578043,OpenAccess
48,0.30000000000000004,5,10,10,0.5,18277.21283467606,10,53966.14267669762,225415.65171046846,4106.1650693555375,25531.76272441531,OpenAccess
